reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7e629b5c-85ab-4190-9065-49c72add8de3,Craig White,https://play-lh.googleusercontent.com/a/ACg8ocI7kAJkiz-JwXPTWQ-teCyjI3DCovhcfMr3ywmL0sqm=mo,so far so good. wish you'd be able to see your first 2 likes for free before having to pay,5,0,5.362.0,2024-03-22 20:49:20,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-03-23 13:10:24,5.362.0
26ad8b00-d311-4d53-9fb5-7224172de1d7,Jon Zack,https://play-lh.googleusercontent.com/a-/ALV-UjWkCAcyi3l6JJiMYX9dtjtycsgMIEgeexP_Gx6FiukLWnw,"I canceled my subscription in February, then within the last two weeks received 8 separate charges of 6.99 for a premium account membership renewal... The support team is claiming they are legitimate charges... Don't let them get your payment info. Glad I checked my bank account who knows how many fraudulent charges they would've racked up.",1,1,5.362.0,2024-03-22 20:36:13,We're sorry to hear you didn't get what you were looking for from our Support Team. We'd be more than happy to take a closer look at this for you. Send us a message at bumble.com/contact.,2024-03-23 13:10:22,5.362.0
ebdd9124-ba07-49fb-b590-6cfbb8f49c10,Gian Oberholzer,https://play-lh.googleusercontent.com/a/ACg8ocISuCR_D2apWVz4fPZyvOOVXiX3Qxq2oU0wtahMilAW=mo,I have a dream that one day there will be a dating app that doesn't hide my profile from potential matches unless I take out a mortgage to pay for a premium subscription,1,2,,2024-03-22 19:53:09,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-23 22:43:23,
374fc8bc-18d3-446a-9e27-39aab14db8a9,Sonjia,https://play-lh.googleusercontent.com/a-/ALV-UjXfqSPfZdg-fZBCC313621He9lqB4p2MuXzCArbwBNDWm6S,"I've tried Bumble off and on multiple times and it just seems to get worse. I rarely swipe right so when I finally do and get a match, it seems promising. However, my matches rarely respond when I send a message, or their reply tends to be very short, like a bot, very questionable. Once again, Bumble continues to disappoint 😞. I'd love to know the percentage of people who met off Bumble and dated or married as this seems futile.",1,1,,2024-03-22 19:46:04,"Sorry to hear you're having trouble connecting with your matches. Try sending a personalized, creative message or ask a question about something on their profile—that's sure to get the conversation started! You got this. 💛",2024-03-24 11:22:52,
a8f6ea39-c809-43ab-bfba-65244d56c63b,Jordan,https://play-lh.googleusercontent.com/a-/ALV-UjXYEb7XMaZIC_cLKwFivZqip2uL9dbAhzximCrMmJN8EQ,Don't bother with this app it's a cash grab. You get a handful of swipes and then they want you to pay for the rest or wait for 24 hrs to do a few more.,1,1,5.362.0,2024-03-22 19:37:58,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-23 16:27:22,5.362.0
090ec61c-be5c-4745-838d-6aeeebbc6e05,Aaron Wilkins,https://play-lh.googleusercontent.com/a/ACg8ocIF2uS33ZFxi9DBzQvIv0Uq9sYYaDazUSF_e33tbp1o=mo,I like the UI of the app but man the paywalls are so annoying. Really wish free users could get a set number of compliments every day.,2,1,5.362.0,2024-03-22 19:35:39,"Thank you for your feedback on this. We're sorry you didn't enjoy your experience on Bumble. While there are paid features, we also have free features that can be used. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport); we'd be happy to help.",2024-03-23 16:26:54,5.362.0
c5a5a7c6-6d26-49d5-9878-5af7fb76b70f,Mary Ann,https://play-lh.googleusercontent.com/a-/ALV-UjV5pCO8KWPeIbr34FTxWpl6wwidKJACBYh7BHGpcePy4Abb,IMPOSSIBLE TO CANCEL. BUYER BEWARE!,1,1,5.362.0,2024-03-22 18:54:26,"The steps to cancel your subscription will depend on your payment method. You can find instructions on our Help Center here: https://bumble.com/en/help/how-can-i-cancel-my-bumble-boost--bumble-premium-subscription. If you're unable to cancel your subscription following those steps, please reach out to bumble.com/contact.",2024-03-23 13:05:52,5.362.0
da7865d4-285a-4920-b2b0-ab085743e36e,Mick Quintana,https://play-lh.googleusercontent.com/a-/ALV-UjUF19KlI2U7_QrNK0uHyVL7dAh3UnGLzHX7WudwzOo3rw,"Listen, I would love to know the percentage of people that ACTUALLY meet on Bumble. It CAN'T be high. I am successful, in shape, attractive, no children, very funny & intelligent. In 6 months on Bumble, I have gotten 4 total matches. Either Bumble is infiltrated with BOTS, or most women on this app aren't interested in dating, but just getting dudes to join their social media apps. Bumble is Another perfect example of the modern day Narcissistic Females & how dating apps have ruined dating.",1,2,,2024-03-22 18:40:05,"We’re sorry to hear you haven’t found a meaningful connection yet. However, Bumble’s mission has always been to build a platform rooted in kindness and respect. We're sorry you didn't enjoy your experience. Our team would love the opportunity to improve it! Please message us (@BumbleSupport) on social media and we'd be happy to help.",2024-03-24 00:16:52,
586162fb-5372-47c8-a494-56be24d1966e,Amatam Ebuka,https://play-lh.googleusercontent.com/a/ACg8ocJnH6am8eEwmJrOpmK-9nE4Ua461lQAYS2DscJ4fqEq=mo,I enjoy it,5,0,5.362.0,2024-03-22 18:38:39,We're buzzin'! Thank you for being part of our Community. 🐝,2024-03-23 13:05:54,5.362.0
f7e9c62e-8d7b-4752-9eee-29afe91f392f,Ami kanojiya,https://play-lh.googleusercontent.com/a-/ALV-UjXi8SuHnrlnmVPeAfPCF4nVMzfvtc4FMcPbr95yIA-ijE8,Worst app ever. Fake people and profiles are there .,1,1,5.362.0,2024-03-22 18:23:46,"We're so sorry about your experience with us. We absolutely do not tolerate fake profiles on Bumble and would like to look into this. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can look into this.",2024-03-23 13:05:58,5.362.0
2f0720dd-c3ac-4662-b866-04c05ea1fe89,Randy Horner,https://play-lh.googleusercontent.com/a-/ALV-UjU2UaFV4ICFjdTEcH3PF5ImoWg-ED0YU4bBmk5XDzLt-Q,It's just like all the other ones.,1,1,5.356.1,2024-03-22 17:49:45,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-23 13:05:57,5.356.1
da978749-4088-4505-a2c6-a1e20bc6490d,BALA MURUGAN,https://play-lh.googleusercontent.com/a-/ALV-UjUhmQIWb2mO5LKrp07Hnru9MK8W8ExAu5yKGgLVsqwEFbU,good,4,0,5.362.0,2024-03-22 17:46:02,We appreciate your kind words. 🙌,2024-03-23 13:05:55,5.362.0
f8c9e2f5-4dc5-44ca-a65f-8031c8db0baa,game 4 game pc,https://play-lh.googleusercontent.com/a-/ALV-UjWHYV9dO1a7P4C5OvT2J-czWmX3bunIt3uo4e5JsxEPpi8,very bad application.. a lot of fake accounts.. and a lot of pple are shown in wrong location.. ther are not in the same country..,1,1,5.362.0,2024-03-22 17:30:02,"We're so sorry about your experience with us. We absolutely do not tolerate fake profiles on Bumble and would like to look into this. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can look into this.",2024-03-23 13:06:52,5.362.0
5296af72-f281-4201-bd89-ec7eb9ace1ed,Vaibhav sharma,https://play-lh.googleusercontent.com/a/ACg8ocIGbgnXCk1lN8vFFaJjE0xHi1aWjT2L_8H0Ruj2TPsb=mo,sabse best,3,0,5.362.0,2024-03-22 17:27:22,,,5.362.0
6ef656f6-6a4d-48d1-898e-f759fd0f8ad3,Christopher Clark,https://play-lh.googleusercontent.com/a-/ALV-UjUtlxIN6obcjfSNPtYd1kKTkK1zwCAbrJb3XYHfOHSfaRA,"This was a frustrating experience. The app did not work. When I tried to verify my age, it became unresponsive when I tried to take my selfie. I attempted to work with their customer support. They kept sending me unhelpful stock emails that did not address the problem. When I said they did not answer my questions, they sent me another copy of the same email. It was very rude. So overall it was so glitchy I was unable to use it at all and their customer service was rude. Very disappointed.",1,1,5.362.0,2024-03-22 17:05:12,Hi Christopher! We'd be more than happy to take a second look into your original inquiry for you. Can you please reach out to our team at @BumbleSupport on social media with a follow-up message so our team can look into this right away? We're here to help!,2024-03-24 00:13:23,5.362.0
9a858c05-35b1-4459-8bd3-4b349be05447,Walter Salazar Garita,https://play-lh.googleusercontent.com/a-/ALV-UjVE4TcR5x0zHjwaI-5LQHlvR2mrXr4ayxwAnRt9HGX-7zk,"had pay for one month subscription, uninstall the app and installed it again and now my subscription is gone, customer service does not reply",1,1,5.362.0,2024-03-22 16:56:43,"We're sorry to hear you haven't heard back from us yet! Your message is important to us, so please rest assured we'll be replying to you shortly. We can't thank you enough for your patience. 💛",2024-03-23 16:25:52,5.362.0
84ffdf2e-f7b5-4c86-baf8-3afbe13fbc70,Robert Cedotal Jr,https://play-lh.googleusercontent.com/a-/ALV-UjWBGxSe4OrtYd-xkaPi4MSIaSdcFyV02qN14oYs7xZO6s8,"Same as all the others, you have to pay to see who liked your profile, pay to give them compliments, pay to keep your profile standing out, I put that I'm looking for women, and 3 guys have shown in my search, same scammers on here too. And unlike what the reply person is misleading by saying, you don't have to pay to talk with people. The key to their reply is that the ones you can't talk to, are the ones that swiped right, meaning they like you too. You have to pay to talk to a match",2,1,5.362.0,2024-03-22 16:02:10,"We're sorry you didn't enjoy your experience on Bumble, Robert. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.",2024-03-24 00:12:23,5.362.0
91b4671b-d0f3-42db-8f84-e7cbb853e250,Aaron Stear,https://play-lh.googleusercontent.com/a-/ALV-UjXgT_29DeZZNQenFsmqjsBJop3eKJsOs5s2k--BdoE7dw,"If you decide to pay for the app, they make it difficult to cancel that payment. If you delete your method of payment, it's not enough. Somehow they keep charging you. If you delete your account, the charges keep coming. Both of these are mentioned in their FAQ, dont take my word for it! If you decide to pay, do it from Google Play, not directly within the Bumble app...**Edit:** What an insincere insulting reply from Bumble. Why even reply at that point? Just stop being underhanded with billing.",1,3,,2024-03-22 15:50:58,"Thanks for reaching out. It's possible that your subscription wasn't cancelled on time, or wasn't cancelled properly. Please reach out to us at bumble.com/contact or on Facebook or Twitter (@BumbleSupport) so we can look into this for you right away.",2024-03-23 15:02:23,
fb94c24d-a26e-4e56-8bae-aa4096ea7b33,BEN,https://play-lh.googleusercontent.com/a-/ALV-UjWxRa_wphAkYjQhPCVzagHG62L9Z9Pw-oUo_Ct-r40wSoU,Crappies ihohhi I ctufgggfhjnnn,1,0,5.362.0,2024-03-22 15:15:47,Hey Ben! We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-23 22:21:53,5.362.0
0e49c681-045a-4129-af9b-84c50fffe9a8,H H,https://play-lh.googleusercontent.com/a-/ALV-UjXgum7n-z_kpuZb7CCbpWpr8zU_QQz2DmARNXxeYWeUGfM,"Waste of time and money. I have used this app on few occasions but the most recent one I decided to try the premium version and what a waste. This app is horrible. Regardless how much you hear about premium upgrades, don't do it.",1,1,5.362.0,2024-03-22 15:12:37,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-23 13:07:53,5.362.0
0e50b286-3183-4514-8879-9d62a2db7b14,Reezy Mitchell,https://play-lh.googleusercontent.com/a/ACg8ocKxds9rowLd5AkkcFJUz0mz9cKna3W3XZhxwUAyY-yz=mo,Doesn't allow anyone to actually look for the traits in a person they want unless you pay them for it. And won't match you with people that have wanted to match with you unless you pay them. Even then expect at least one to be a bot placed to entice you to pay them in the first place,2,2,5.362.0,2024-03-22 14:43:03,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-23 15:01:24,5.362.0
a1939085-adaa-4c90-ae4b-8881064a1ccf,Durojaiye Toyin,https://play-lh.googleusercontent.com/a/ACg8ocLVMjP2STyUVRltczamh-RrdiND2Kqf5ADqAKHQEi7h=mo,"I love the App but the subscription is too much, at least show us who like us if it's 5 people among 10 people it will ginger our spirit to subscribe and continue conversation",4,0,5.362.0,2024-03-22 14:03:27,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-22 14:47:22,5.362.0
4608bd4f-6554-4797-a3a0-7254de692449,Voracity Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjX0Vc6LXiTuFnhmYZr5WK3GS8k6Ii7L28pgMDygNXDZ7gA,"In all honesty, this app is VERY mediocre. I think most basic functions are fine, with a few special exceptions. Firstly, I would like to say there is NO DARK MODE - Expect eye strain if you wanna talk to someone past 8pm. Secondly, the auto spotlight feature is a GREAT WASTE OF MONEY. I had 5 spotlights and it activated 2 of them around 5PM, and there was NO-ONE who swiped for the first 2 HOURS of spotlight. By the end, I had one new match and what seemed like a wasted 10$. Overall mid app.",3,2,5.362.0,2024-03-22 13:54:29,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-22 14:47:52,5.362.0
0b7d45b4-dc37-45bc-a2cc-a46871c0a20e,Karl Gejzir,https://play-lh.googleusercontent.com/a/ACg8ocIO5pQAneftdJU9gmJ-NsQ7rHw98UHvjUuKICZN3vgc=mo,"Fake accounts, very expensive... Waste of time and effort",1,2,,2024-03-22 13:42:09,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-22 14:48:22,
2af6bde9-cad3-4635-ba84-4613bc739dfd,Justice Liberty,https://play-lh.googleusercontent.com/a/ACg8ocLI15gMg8IDlTAnx68LzqGPgKZEg5h3xkkyOctR6lSG=mo,Can't use the advanced filters for search even though I paid for a subscription. Customer service won't fix. Wasted money. Reply to bumble: STOP LYING!,1,1,5.362.0,2024-03-22 13:01:31,We're sorry to hear you didn't get what you were looking for from our Support Team. We'd be more than happy to take a closer look at this for you. Send us a message at bumble.com/contact.,2024-03-22 15:04:24,5.362.0
294482bf-805f-4366-8456-63737832cc0a,Swag,https://play-lh.googleusercontent.com/a/ACg8ocJg9DO9Y9HH1AuDc-Og01WVXLXiiU-MG5MmbK-4BQZf=mo,I bought a bumble premium subscription for a lot of money and just after couple of days some sex worker matched with me asked me for money and right after that my account I blocked Which means that premium subscription I bought is lost too and I never got a refund This sounds like a scam Do not ever use bumble This is a scam,1,1,5.362.0,2024-03-22 11:57:52,"Our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. If you would like our team to review your case, message @BumbleSupport on Twitter or Facebook.",2024-03-22 15:04:28,5.362.0
5809822a-ce40-48b5-8e36-6363c0728eb2,Megan Shultzaberger,https://play-lh.googleusercontent.com/a/ACg8ocLKRFTqK1XV2BZfZwb8aFEGhSsK2Dsni9b_4dpj5drI=mo,"Why have I been charged $4.99, 3 times in 2 days?",1,1,5.362.0,2024-03-22 10:41:38,"Thank you for your feedback on this. We're sorry you didn't enjoy your experience on Bumble. While there are paid features, we also have free features that can be used. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport); we'd be happy to help.",2024-03-22 15:05:23,5.362.0
b9602593-9c23-48a4-9bff-ce3e6b0e9de0,miz sugar,https://play-lh.googleusercontent.com/a/ACg8ocIPKrAsetcGAhko6i9__iuDWv_kEWTSSMtNSw7yG5ar=mo,a wonderful site,5,0,5.362.0,2024-03-22 10:34:41,Thanks for your kind words. Your feedback is so valuable to our team—we love knowing that you’re enjoying your experience. 💛,2024-03-22 15:05:25,5.362.0
2f4fa049-730b-4f58-9938-0c75de72f021,Brian Colby,https://play-lh.googleusercontent.com/a/ACg8ocJB78quyxBFt0WcQW6UgFd2Fl_xsNI7KKjf8AdPJQwE=mo,App sucks pay for wasting your time swiping. Not one real woman. Just a bunch of fake profiles to get your money. Don't spend it and don't waste your time. Don't respond bumble you know your app sucks you just want the money they don't investigate anything either. They keep the fakes on so you spend the money,1,2,5.361.0,2024-03-22 10:08:38,"It's 100% against our Community Guidelines for users to create fake profiles, and our moderators work around the clock to ensure that all of our users are authentically representing themselves in the Hive. If you're ever unsure about the authenticity of an account, please make an in-app report so that we can review it right away.",2024-03-22 15:05:53,5.361.0
ce0fd8a2-2363-41a9-9a28-9ac46008203a,Gligor Bogdan Ioan,https://play-lh.googleusercontent.com/a-/ALV-UjUee32wF5ckVhEy89lw4GgDXfW83IAX0nlCWKjtVtTik8c,I paid for premium a few times across a year. While on premium my profile visibility drops considerably and the type of profiles I'm interested in are hidden from my stack. Access to the type of profiles I am looking for is highly censored and the whole scam revolves around a clickbait-like system. A whole month on premium- under 5 likes a week from other people (none of what I would look for). Premium ends - 50 likes in two hours. Everything here screams like these cheap scam websites online...,1,2,,2024-03-22 09:52:45,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-22 15:06:23,
0555c367-7738-4684-89d8-c87f6be61dcf,Bunny Bangash,https://play-lh.googleusercontent.com/a-/ALV-UjWh2rB3M9ksp3ui5EropFpnth7OMbuClaYBgxD83i-qXSY,Rubish app asking for money to usee,1,1,5.362.0,2024-03-22 09:21:58,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-22 15:06:53,5.362.0
73c854fb-40fc-4adc-b85b-2faca5bae2b0,Manoj Bansode,https://play-lh.googleusercontent.com/a-/ALV-UjXDfHJabsxumze81V45uVdCCI_R-bXuzYpkNQnwBKl9_qI,"Actually I would give a 1/4 star... Yesterday I was near to Pune and this app was showing me results from goa/sindhudurg. And today I'm nearby Sindhudurg, and now the app is showing me results from Pune... How disgusting...🤬 P.S. I've paid membership of this app.... . . Plz don't be a fool as me...🥂🥲",1,1,5.362.0,2024-03-22 09:08:15,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-22 15:07:23,5.362.0
0ef9b91f-3cd3-4f1f-b20b-48eb3142c83f,Lordlin Ifeanyi,https://play-lh.googleusercontent.com/a-/ALV-UjVXjqTOJU-1YVzg_ehL9Z3HNBU-Mzg6pL82murZnscXdg,Please I will be needing a refund I didn't ask for any renewal you are supposed to ask you if I wanted a renewal before you remove money for my account without my permission is that not sealing please I need a refund,1,2,5.359.1,2024-03-22 08:30:43,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-22 15:08:23,5.359.1
a7dba696-aa08-43bc-9736-327696f2985d,zack king,https://play-lh.googleusercontent.com/a-/ALV-UjW1axYZKJUYJ1PDUGQXCQvZ4GHZMHVMcvEfmnPkY5uJsQ,"It was not a great experience, just from my personal experience. I'll be honest. I've never really met that special someone in my life and always have wanted to. I'm not the most attractive guy out there, nor am I perfect by any stretch. But I've had this app for about 2 weeks now? Something like that and have gotten no matches.. At all. I've heard not one message from anybody, and I'm on the app almost every day for at least an hour or so, maybe more. It just depends. I've got nothing. 0/10",1,1,5.362.0,2024-03-22 08:06:14,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-22 15:08:53,5.362.0
dc04a64a-2850-402d-b39d-2ca19447b51c,Ankit Banerjee,https://play-lh.googleusercontent.com/a-/ALV-UjWdwBkgfD47S8cUXrIqHQEHoHtSJba13oLVG1o0my5IXhY,Hello I've been using this app from 3 months all bumble gave me is 3 matches which i think its pretty low soo im uninstalling this app due to low match issues Review: Don't install this app it had very low match rates. Don't waste time here.,1,1,5.362.0,2024-03-22 08:01:04,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-22 15:08:54,5.362.0
5c5340a8-4fca-40c1-99bf-483881e3c76e,Abhishek Mohan Nambiar,https://play-lh.googleusercontent.com/a-/ALV-UjUkTNqukZIAaWNkKsVfUiJVEQrscqS4ZIkLLfsa7i35HiHz,Fraud no 1 after subscription cancellation amount deducted for my account. They have set the mandate for 10 years without my permission. Don't use or create any profile,1,1,,2024-03-22 07:07:14,"Thanks for reaching out. It's possible that your subscription wasn't cancelled on time, or wasn't cancelled properly. Please reach out to us at bumble.com/contact or on Facebook or Twitter (@BumbleSupport) so we can look into this for you right away.",2024-03-22 15:09:52,
e8bfc0c3-06d0-45cc-bf6a-96af156478c6,dhaval patel,https://play-lh.googleusercontent.com/a/ACg8ocL-T9g0sAHl9ovyhfd0sX_1s-Q3iQJOEs8z_-Ss_gfW=mo,No one match with our your primiom edition. I will rate 1 out of 10👎,1,1,5.362.0,2024-03-22 06:45:52,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-22 15:09:54,5.362.0
0d70c246-3593-45ed-8de1-6144264d30a4,Rakesh Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKnLqlFDydwNguTThQPaS-qHobOg5efr1ht7caukQMy=mo,Worst matching features... someone want to message but not possible.... Only making fool this app😡😡😡 I got 3-5 match but not able to message anyone....,1,2,,2024-03-22 06:11:46,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-22 15:12:23,
140dc413-fdfa-48cd-93f0-56a323b22eb3,Yui Ramiscal,https://play-lh.googleusercontent.com/a-/ALV-UjV99whl3KgTuOiX5dbI1eIjcoGz0bIn0SNkpz4ueL32Qg,You'll run out of likes immediately even if you swipe left. what a joke app.,1,1,5.362.0,2024-03-22 06:00:15,"We're always working to increase the number of genuine, quality connections for our users. Part of that means encouraging more intentional swiping. We incorporated a swipe limit to help our users get the results they’re hoping for. If you're in a rush to see more users though, you're always welcome to upgrade your account to Boost or Premium.",2024-03-22 15:12:52,5.362.0
5bcdc3f4-9792-4280-be43-63e56f4405bb,Joe Romo,https://play-lh.googleusercontent.com/a/ACg8ocLoAw5_tNpXkQ1p3oBcYT96zc_myWjYchM5o9xxhe1j4g=mo,Filled with fake profiles. Bots like you when your not paying a subscription enticing you to get past the paywall to see who liked you.,1,1,5.362.0,2024-03-22 05:35:19,"It's 100% against our Community Guidelines for users to create fake profiles, and our moderators work around the clock to ensure that all of our users are authentically representing themselves in the Hive. If you're ever unsure about the authenticity of an account, please make an in-app report so that we can review it right away.",2024-03-22 15:13:22,5.362.0
f298e54c-9a7b-4c25-89a5-b0d924d189ed,Kimberly Ramirez,https://play-lh.googleusercontent.com/a/ACg8ocJ5ZlFv3lNuQeKOV1EgyP5k14N9QnuDmIDH8rI0Kt0Q=mo,The app is not good I don't recommend this once you pay for the subscription you will encounter having a trouble like the app is not working and the worst is after that your account will get banned without using .... So useless,1,1,,2024-03-22 05:27:49,"Our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. If you would like our team to review your case, message @BumbleSupport on Twitter or Facebook.",2024-03-22 15:14:53,
54214998-c462-4bdf-9f8f-d0513415c492,Bekka Hall,https://play-lh.googleusercontent.com/a-/ALV-UjU3_h5zeZz76lgfJjx3ISvJrIXh7C20pi4FmDno2ljfx_NO,"Customer support AI gives repetitive non answers. Pictures complying with rules being removed. Data erasure requests are made way too complicated. Women only BFF section has multiple males looking for more. Nothing against guy friends, but that is not what I was using this app for or what these guys were on for and I did not wish to share my profile with them. Yet their pictures were approved .... For functionality I would give it a 2. Made 1 friend in 3 years. Facebook groups are more useful.",1,1,5.362.0,2024-03-22 05:13:20,"We're sorry to hear you haven't heard back from us yet! Your message is important to us, so please rest assured we'll be replying to you shortly. We can't thank you enough for your patience. 💛",2024-03-22 15:22:53,5.362.0
30dbff9f-e63e-4ae8-851c-e427d9d0862a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not sure if it's working or not. Been on it now for well over a year now. For a site where women make the first move all im hearing is crickets. 🤣😂🤣,1,3,5.271.1,2024-03-22 04:59:57,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-23 15:00:53,5.271.1
90132608-463b-4903-8cef-eec18f02a846,D PRAPULLARI,https://play-lh.googleusercontent.com/a-/ALV-UjUrGaTvs7_M8oTZcm9AhS0rXTlUEwhRrCW3x4zLSh-CU8U,not matched,1,1,5.362.0,2024-03-22 04:56:29,We're sorry to hear you haven't had the best experience on Bumble. For ideas to improve your profile check out these resources (1) bumble.com/the-buzz/best-bumble-profile-photo-tips and (2) bumble.com/help/i-m-not-getting-any-matches.,2024-03-23 13:07:55,5.362.0
e3a74688-4d22-4191-a4e7-3298d71d1e91,Parth Choksey,https://play-lh.googleusercontent.com/a-/ALV-UjUGh4ka07brKPrY2q8SBGGEgRthif6J2cUYUvBUa6dFMA0,Haven't got any matches since a very. long time and can't even swipe or send any compliments 😒😒,1,4,5.362.0,2024-03-22 04:53:46,We're sorry to hear you haven't had the best experience on Bumble. For ideas to improve your profile check out these resources (1) bumble.com/the-buzz/best-bumble-profile-photo-tips and (2) bumble.com/help/i-m-not-getting-any-matches.,2024-03-21 11:28:44,5.362.0
19b4e3f9-e28b-45c1-8c4b-2e7d54355046,Jalen Valentine,https://play-lh.googleusercontent.com/a-/ALV-UjVpsyYA6gHFJGbktd1kByXh9wWtNZcAhiUff79KU40m7S4,"Even after removing your payment information from the app they can still charge you, and you can't cancel it through the Google Play Store. They have a very deceptive way of cancelling your daily subscription. Customer support seemed pretty careless when I reached out to them for help. It almost feels like someone didn't actually read my complaint and just generated a response based on buzz words. Other than that the app works as intended.",1,1,5.362.0,2024-03-22 04:53:45,"Thanks for reaching out. It's possible that your subscription wasn't cancelled on time, or wasn't cancelled properly. Please reach out to us at bumble.com/contact or on Facebook or Twitter (@BumbleSupport) so we can look into this for you right away.",2024-03-23 15:00:23,5.362.0
2de3a362-dcd1-4495-b7dd-89eaf4a549a3,James Sposato jr,https://play-lh.googleusercontent.com/a/ACg8ocIID0P8StqWr1GDJfILHVbxzH7pF9Mm_VVmBSQpasff=mo,Pretty girl's on Facebook,5,0,5.359.1,2024-03-22 04:51:21,"Thanks for the 5-star review, James! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-03-23 22:21:23,5.359.1
